是否逾期,申请时段,grade,closed_accounts,open_accounts,enquiry_alert,人脸相似度,电话使用时长,年龄,分区,信用卡额度使用率,信用卡数,信用卡平均额度,贷款数,贷款平均额度,平均分期金额,平均期数,90天内贷款查询次数,180天内贷款查询次数,120天内信用卡查询次数,365天内信用卡查询次数,历史近两年逾期最大天数,ULC33S,近三个月逾期天数,G207O,dsr_before,身份证号首字母,历史申请贷款查询数,开户成功率,total_monthly_obligation
否,16点,HH,10,2,43,0.51,两年以上,29,沙田,1.01,1,100000,1,260000,4930,60,4,4,0,1,38,100557,0,7947,25,Y,11,0.55,8292
否,3点,DD,1,1,10,0.53,三个月内,28,屯门,0,1,5000,0,0,0,0,1,1,1,1,0,0,0,0,17,Y,7,0.29,524
否,16点,GG,0,2,19,0.52,半年到一年,26,大埔,0.89,2,9000,0,0,0,0,8,8,0,1,0,15955,0,479,3,Y,6,0.17,824
否,17点,II,2,3,46,0.54,一年到两年,22,北区,0.94,2,52500,1,50000,5328,12,2,2,0,0,0,135693,0,8280,21,R,12,0.42,0
否,10点,II,0,1,40,0.64,一年到两年,20,九龙城,1.02,1,70000,0,0,0,0,0,0,0,0,6,71285,6,2139,16,Y,4,0.25,2323
否,11点,II,2,7,43,0.29,两年以上,24,荃湾,0.72,3,13333,4,20000,2213,22,8,8,0,0,3,113631,3,9712,71,Y,25,0.36,0
否,11点,II,12,9,97,0.44,两年以上,34,北区,0.52,3,13333,5,46520,1763,43,7,11,0,0,6,262942,6,9437,75,Z,27,0.67,9621
否,0点,II,8,6,70,0.79,两年以上,31,元朗,1.01,4,43000,2,85000,5273,24,3,4,0,0,1,397103,0,15779,53,P,20,0.6,15964
否,13点,HH,5,8,113,0.52,Missing,41,油尖旺,1.02,5,47400,2,180000,5507,48,0,2,0,0,0,506614,0,18271,72,K,4,1.5,18616
否,17点,HH,4,4,51,0.57,两年以上,38,黄大仙,0.97,2,77500,2,37500,2237,24,5,8,0,1,4,249175,0,8989,36,Z,6,0.67,9334
否,2点,HH,0,2,42,0.75,两年以上,22,西贡,0.91,2,99000,0,0,0,0,3,3,1,1,0,179873,0,5396,45,P,5,0.2,5741
否,4点,GG,0,2,24,0.54,三个月到半年,22,沙田,0.03,1,52000,1,20000,1217,18,6,7,0,1,0,21098,0,1266,15,R,2,0,1705
否,13点,II,2,5,52,0.52,两年以上,23,元朗,0.6,2,42721,3,36954,2614,18,5,6,0,0,5,155007,5,9376,43,Y,16,0.44,9560
否,15点,II,3,6,61,0.7,两年以上,22,湾仔,0.93,4,10250,2,45000,2021,48,3,3,0,0,0,131752,1,5190,65,Y,11,0.64,5374
否,17点,II,0,1,6,0.52,三个月到半年,29,屯门,1.04,1,50000,0,0,0,0,3,5,0,1,0,51950,0,1559,8,Y,4,0.25,345
否,0点,II,7,3,60,0.38,两年以上,28,北区,0.9,1,20000,2,110000,4316,36,1,1,0,0,0,340282,0,9174,51,Y,7,0.86,9358
否,0点,II,12,3,90,0.47,两年以上,36,南区,0.8,1,10000,2,67500,3169,48,1,1,0,0,9,144245,9,6578,44,P,12,1,0
是,10点,HH,3,3,31,0.54,三个月内,21,离岛,0,1,10000,1,20000,2033,12,9,9,0,0,4,18643,0,2033,10,Y,20,0.3,2378
否,10点,GG,7,7,102,0.53,两年以上,43,沙田,0.98,6,23000,1,150000,5967,36,2,3,0,0,1,338568,1,10038,58,K,9,1,10383
否,1点,GG,0,3,78,0.57,三个月内,24,东区,0.95,3,44333,0,0,0,0,5,10,1,1,0,126512,0,3795,54,Y,5,0.4,0
否,23点,II,2,5,79,0.58,两年以上,34,南区,1.59,4,88250,1,60000,3820,24,8,12,0,0,1,652337,1,20622,74,P,10,0.5,20807
否,14点,II,16,6,33,0.64,Missing,36,深水埗,0.92,3,28333,3,108333,5205,32,2,5,0,1,4,567880,101,17962,100,Z,15,0.93,18146
否,15点,II,0,4,55,0.53,半年到一年,19,观塘,0.97,3,25000,1,10000,1066,12,6,14,0,11,1,82363,1,3249,48,Y,27,0.15,0
否,22点,GG,4,4,71,0.45,Missing,27,九龙城,0.43,3,50000,1,103000,3221,36,5,6,3,3,0,168005,0,5168,57,Y,3,0.33,5513
否,13点,II,4,3,8,0.65,Missing,36,屯门,0.97,2,17500,1,20000,986,60,4,5,1,2,0,52213,0,2001,8,Z,4,1.25,2186
否,10点,II,7,4,44,0.69,半年到一年,23,荃湾,0.64,1,82000,2,73489,3313,30,2,3,0,0,0,191242,0,8208,59,R,12,0.58,8392
否,22点,II,8,8,91,0.65,两年以上,24,元朗,0.84,4,11250,4,19972,1744,14,4,7,2,4,0,104284,0,8108,54,Y,16,0.88,5542
否,12点,II,9,6,75,0.51,两年以上,28,西贡,0.27,2,39556,4,24000,1969,32,5,6,0,0,7,104962,6,8512,43,Y,19,0.79,8696
否,13点,II,2,5,84,0.71,两年以上,23,元朗,0.82,2,65000,3,93333,2997,48,4,11,0,4,25,225712,25,12203,79,Y,21,0.29,12388
否,16点,II,10,8,113,0.28,两年以上,46,沙田,0.88,5,211000,3,86667,4652,28,4,6,0,0,4,1291035,4,41956,100,K,12,0.58,42140
否,12点,II,2,2,15,0.49,两年以上,25,黄大仙,0.97,1,86000,1,20000,986,60,1,2,0,0,10,102860,10,3481,32,Y,3,1,3665
否,15点,HH,0,2,50,0.57,一年到两年,20,荃湾,0.89,2,45000,0,0,0,0,0,1,0,2,0,80336,0,2410,12,R,5,0.2,2755
否,18点,CC,1,2,18,0.63,一年到两年,24,元朗,0.47,2,60000,0,0,0,0,0,6,0,0,0,56270,0,1688,8,Y,4,0,2262
否,13点,HH,5,17,229,0.7,Missing,52,中西区,0.84,17,28000,0,0,0,0,2,4,0,0,33,401399,3,12042,71,D,6,0.33,12387
否,13点,EE,5,5,97,0.44,两年以上,25,屯门,0.92,5,30000,0,0,0,0,3,10,0,2,0,138239,0,4147,30,Y,17,0.06,0
否,8点,II,26,4,69,0.43,两年以上,41,北区,0.98,3,48333,1,30000,3205,12,7,8,0,0,0,171535,0,7486,27,K,25,1.04,0
否,14点,II,5,9,69,0.33,Missing,26,西贡,0.9,3,44666,4,30000,2209,20,1,7,1,1,0,263573,0,12456,83,Y,11,0.64,12641
否,19点,HH,1,4,7,0.47,半年到一年,30,屯门,0.93,1,5000,1,10000,1066,12,1,1,0,1,24,7848,1,1206,7,Z,5,0.8,0
否,15点,II,2,3,26,0.57,一年到两年,26,屯门,0,0,0,3,40831,1379,36,2,3,0,0,0,97938,0,4137,40,R,1,1,4321
否,22点,HH,4,7,118,0.27,两年以上,31,葵青,1.03,6,131000,1,120000,3666,48,1,4,0,0,3,924765,3,28031,56,Z,4,0.5,28376
否,9点,II,5,5,17,0.5,三个月到半年,30,北区,0.87,3,10000,2,30000,2129,27,7,8,0,0,0,87919,0,5036,40,Y,8,1,0
否,13点,FF,10,3,24,0.45,两年以上,35,北区,0.01,1,15000,2,104000,5534,24,1,1,0,0,0,180527,0,11070,74,P,9,1.22,11454
否,13点,II,15,6,104,0.64,两年以上,35,湾仔,0.68,5,15000,1,300000,10150,48,3,8,2,3,1,456786,61,11674,58,Z,15,0.6,11953
是,8点,FF,1,0,17,0.57,三个月内,27,黄大仙,0.74,2,34000,2,32500,2069,24,0,0,0,0,0,141355,0,6578,0,R,0,0,384
否,22点,II,6,4,54,0.59,两年以上,29,屯门,0.79,2,20000,2,109000,5554,24,4,8,0,0,0,329714,0,12051,63,Y,12,0.67,12235
否,8点,II,0,2,4,0.51,三个月到半年,20,油尖旺,0,0,0,2,15000,1468,33,0,4,0,0,0,23636,0,2936,31,R,4,0.5,0
否,12点,GG,3,1,55,0.61,一年到两年,27,葵青,1.02,1,100000,0,0,0,0,2,2,0,0,0,101545,0,3046,24,V,5,0.4,3391
否,17点,II,0,3,21,0.55,半年到一年,19,观塘,0.94,2,27500,1,30000,1478,60,3,7,0,3,0,81753,0,3031,38,Y,10,0.3,0
否,14点,II,15,4,69,0.49,两年以上,24,北区,0.96,1,100000,3,34000,2453,30,2,5,0,0,0,192319,0,10252,51,Y,21,0.9,10436
否,8点,II,0,3,19,0.61,三个月内,19,葵青,0.87,1,20000,2,12500,1528,9,16,16,0,0,0,41712,0,3575,32,Y,12,0.25,3759
否,9点,GG,0,2,24,0.31,半年到一年,22,北区,0.87,2,18000,0,0,0,0,0,2,0,1,0,31428,0,943,19,Y,2,0.5,0
否,9点,HH,1,5,99,0.53,半年到一年,29,元朗,1.29,2,12500,1,50000,2600,24,0,0,4,4,0,70196,0,3570,34,Y,2,1,3915
是,17点,GG,3,3,7,0.63,三个月内,31,黄大仙,1.01,1,10000,1,8899,442,24,4,4,0,0,0,18987,0,745,43,V,4,1,1090
否,19点,II,3,3,13,0.4,两年以上,46,九龙城,0,0,0,3,45000,3637,28,2,3,0,0,0,103704,0,10911,39,K,11,0.45,6160
否,19点,HH,5,4,72,0.54,两年以上,23,沙田,0.98,1,30000,3,102315,3235,44,6,6,0,0,21,359951,0,10587,66,Y,8,0.25,10932
否,0点,HH,8,9,135,0.52,两年以上,27,观塘,0.22,2,43000,7,57857,2401,41,1,3,1,2,10,339305,0,17365,87,Y,9,0.56,17710
否,17点,II,9,8,67,0.25,Missing,25,离岛,0.92,4,13750,4,49250,2912,32,5,18,0,3,0,298472,0,13157,77,Y,28,0.54,13341
否,18点,GG,0,2,42,0.43,三个月内,39,沙田,0.88,1,20000,1,100000,5867,24,0,2,0,0,0,58605,0,6393,40,Z,12,0.08,6738
否,20点,FF,4,1,22,0.63,一年到两年,28,葵青,0,0,0,1,30000,2176,18,2,3,0,0,0,30000,0,2176,18,Y,5,0.6,2560
否,4点,HH,14,7,59,0.57,两年以上,31,南区,0.98,3,29333,4,48750,2579,21,1,3,0,0,3,341807,3,12911,72,Z,14,1.36,13256
否,18点,II,12,4,105,0.38,Missing,26,深水埗,0,1,30000,3,102667,4437,32,1,6,1,1,42,421811,24,13310,74,Y,16,0.69,13494
否,7点,HH,3,2,20,0.49,Missing,30,北区,0.95,1,34000,1,15000,1353,15,0,3,0,1,0,49725,0,2317,11,Y,3,1,2662
否,10点,II,5,9,65,0.61,Missing,33,元朗,0.97,4,15000,5,20000,1809,22,8,12,0,1,6,151163,8,10785,36,V,27,0.52,8775
否,13点,II,0,3,6,0,三个月内,21,东区,0.96,2,9000,1,8000,733,12,6,6,0,0,0,26075,0,1251,18,Y,6,0.5,1436
否,16点,HH,3,5,141,0.46,Missing,36,葵青,0.64,4,102500,1,20000,1119,24,0,0,0,1,46,277085,0,8988,57,Z,2,1,9333
否,16点,II,17,4,62,0.44,Missing,32,东区,0.97,2,28500,2,197500,7334,42,4,5,0,0,0,516973,10,16331,59,P,10,0.6,8336
否,20点,II,6,7,79,0.67,两年以上,31,观塘,0.72,3,37667,4,84500,3309,41,2,2,0,0,40,324811,40,15672,88,V,23,0.35,0
否,9点,II,5,7,47,0.54,一年到两年,20,元朗,0.96,3,14927,4,23750,1677,26,6,13,1,2,2,137928,2,8003,73,Y,27,0.44,8188
否,16点,HH,0,4,34,0.59,两年以上,21,深水埗,1,4,35250,0,0,0,0,2,5,0,0,0,141041,0,4231,45,Y,8,0.13,0
否,21点,II,11,6,143,0.51,两年以上,32,屯门,0.99,3,41333,3,60000,2757,30,7,8,0,0,0,290839,0,11955,80,Z,26,0.46,12139
否,14点,GG,8,5,70,0.55,Missing,51,深水埗,0.98,4,106750,1,80000,3556,36,1,1,0,0,1,547508,0,16141,74,C,8,1.13,0
否,13点,II,0,1,5,0.58,半年到一年,20,黄大仙,0,0,0,1,20000,2137,12,2,2,0,0,0,23507,0,2137,19,Y,4,0.25,2321
否,16点,GG,0,5,98,0.38,两年以上,21,屯门,0.76,4,11250,1,30000,1751,24,0,1,0,0,0,62414,0,2772,23,Y,4,0.75,3117
否,0点,II,7,11,129,0.5,三个月内,23,油尖旺,1.05,8,69625,0,0,0,0,1,3,0,2,0,584447,1,17533,50,Y,3,1,17718
否,0点,II,6,3,57,0.56,一年到两年,20,黄大仙,0.21,2,65000,1,30000,1478,60,7,16,0,1,0,57564,0,2305,13,Y,18,0.44,2489
否,14点,GG,0,1,42,0.51,半年到一年,20,观塘,1,1,49662,0,0,0,0,2,2,0,0,0,49818,0,1495,21,Y,5,0.2,1840
否,17点,II,8,8,104,0.17,两年以上,35,黄大仙,0.75,3,13333,5,29604,1793,25,3,8,0,0,5,151453,5,9863,66,V,30,0.47,10047
否,20点,II,1,5,40,0.27,三个月内,22,九龙城,0,1,30000,3,16667,1273,42,4,7,0,0,0,40570,0,3819,25,Y,14,0.43,4003
否,21点,GG,1,6,100,0.54,两年以上,24,观塘,0.44,5,36400,1,30000,1825,18,5,5,0,0,0,105491,0,4223,30,Y,1,0,0
否,14点,FF,7,6,40,0.52,两年以上,27,荃湾,0.61,2,10000,4,86439,2195,51,2,2,0,3,0,242032,0,9149,55,Y,5,0.2,9533
否,18点,GG,9,5,133,0.51,Missing,45,沙田,1.02,2,5000,2,254907,4540,60,1,2,0,1,1,506634,1,9385,38,K,10,0.3,0
否,18点,II,1,2,44,0.5,一年到两年,23,西贡,1,2,50000,0,0,0,0,0,0,0,0,0,99893,0,2997,22,Y,1,3,3181
否,22点,II,4,3,30,0.65,半年到一年,22,大埔,1,1,100000,2,25500,1697,36,7,8,0,0,0,150265,0,6402,53,R,8,0.75,6587
否,9点,II,16,13,88,0.59,两年以上,36,屯门,1.01,8,32116,2,57500,2936,33,3,5,0,2,33,414274,34,13658,68,Z,18,0.72,13842
否,11点,II,0,1,5,0.54,三个月内,19,元朗,1.01,1,40000,0,0,0,0,1,1,0,0,0,40435,0,1213,10,Y,1,1,0
否,12点,CC,0,1,4,0.5,三个月内,27,屯门,0.74,2,34000,2,32500,2069,24,4,4,0,0,0,0,0,0,77,Y,4,0.25,574
否,14点,II,6,3,50,0.61,两年以上,28,沙田,0.93,3,48333,0,0,0,0,0,2,1,1,1,134399,0,4032,20,Y,9,0.78,4216
否,1点,II,3,7,155,0.47,三个月内,22,观塘,1.05,6,17667,1,10000,493,60,3,3,0,0,8,121734,7,3845,28,Y,8,0.25,4030
否,9点,II,1,3,22,0.59,一年到两年,24,北区,0.91,1,30000,2,30000,1777,39,2,3,0,0,0,77173,0,4375,36,Y,10,0.4,0
否,11点,II,7,4,35,0.65,Missing,24,油尖旺,0.52,2,17500,1,10000,1932,6,1,6,0,0,0,28352,12,2483,21,Y,25,0.44,2667
否,12点,GG,11,6,81,0.59,两年以上,33,沙田,1,1,10000,5,89780,2268,65,1,2,0,0,10,290295,0,11638,61,Z,12,1.17,11983
否,13点,CC,0,1,2,0.43,三个月到半年,19,九龙城,0.31,1,10000,0,0,0,0,1,1,0,1,0,3060,0,92,2,Y,0,0,0
否,16点,II,6,6,91,0.52,半年到一年,26,东区,0.83,3,6667,3,66667,3030,41,15,23,0,0,13,294864,13,9591,38,V,28,0.21,9775
否,14点,II,1,5,30,0.53,两年以上,22,西贡,0.95,4,8250,1,20000,1834,12,3,7,0,1,0,47734,0,2771,25,Y,6,0.33,2955
否,7点,II,26,11,113,0.53,Missing,27,南区,0.96,6,19333,2,72500,4363,24,4,10,0,1,0,311547,0,12051,60,Y,30,0.9,0
否,17点,FF,7,7,83,0.51,两年以上,42,北区,0.88,7,60714,0,0,0,0,1,1,0,2,0,366369,0,10991,48,K,3,2.33,0
否,0点,FF,2,1,27,0.51,两年以上,24,荃湾,0.6,1,50000,0,0,0,0,1,1,0,0,0,30236,0,907,3,Y,5,0.6,1291
否,3点,II,6,7,46,0.34,两年以上,24,九龙城,0.8,4,28750,3,38333,1921,48,1,7,0,3,5,210017,2,8524,67,Y,14,0.71,8709
否,16点,II,15,10,120,0.56,两年以上,36,南区,0.46,4,26500,6,40833,2639,26,5,13,0,0,9,294861,7,17304,52,Z,34,0.53,15295
否,13点,II,10,8,104,0.66,Missing,36,沙田,0.72,4,24750,4,98750,2988,45,1,3,0,0,49,341052,19,14086,56,Z,6,2.17,14271
否,14点,GG,2,2,24,0.34,三个月内,25,屯门,1.13,2,128500,0,0,0,0,6,6,0,0,0,289432,0,8683,39,Y,5,0.2,9028
否,15点,II,25,7,74,0.56,两年以上,49,屯门,0.99,4,28750,3,135000,5923,34,2,4,0,0,0,650832,0,21198,82,C,19,1.42,21382
否,23点,FF,5,1,41,0.7,两年以上,30,离岛,0,0,0,1,30000,2327,18,1,2,1,2,0,28924,0,2327,56,Y,3,1.67,2711
否,1点,EE,1,2,35,0.45,两年以上,21,元朗,0.76,1,25000,0,0,0,0,4,4,0,1,0,18940,1,568,3,Y,2,0,1004
否,11点,II,34,6,70,0.57,三个月到半年,47,黄大仙,0.98,2,35000,4,64750,3531,26,1,2,0,1,202,302445,2,16177,90,K,15,2.67,16362
否,12点,HH,0,2,28,0.59,半年到一年,30,湾仔,0.87,1,84000,1,50000,4917,12,1,1,0,4,19,108653,19,7121,40,M,2,0.5,7466
否,13点,II,1,4,77,0.75,两年以上,24,沙田,0.97,2,27000,2,35000,1731,42,14,17,5,5,0,123383,0,5035,63,R,14,0.21,5219
否,2点,GG,3,8,183,0.54,三个月内,32,葵青,0.81,7,38429,1,317000,6087,60,0,0,0,0,0,223297,1,12604,50,Z,0,0,12949
否,15点,II,7,4,60,0.35,两年以上,38,黄大仙,1.04,3,34333,1,543000,15186,60,1,4,2,2,0,851260,1,18400,53,Z,11,0.55,18585
否,10点,II,4,4,81,0.51,两年以上,24,北区,0.72,2,24000,2,154500,4559,48,7,14,0,1,0,477978,0,10150,89,Y,9,0.22,10335
否,18点,II,0,6,43,0.58,一年到两年,27,屯门,0.57,2,7500,4,27500,2384,15,1,5,0,0,0,109207,0,9790,38,Y,13,0.46,9975
否,20点,II,4,4,68,0.64,两年以上,35,沙田,0.97,3,56667,1,10000,1215,10,1,3,0,1,0,172091,1,6159,38,Z,2,1,0
否,0点,CC,11,3,31,0.51,Missing,26,黄大仙,0.42,3,14667,0,0,0,0,0,0,1,4,0,18665,0,560,4,Y,0,0,1133
否,0点,CC,0,3,20,0.48,一年到两年,28,元朗,0.53,3,23333,0,0,0,0,2,2,0,2,0,37181,0,1115,7,Y,1,0,1689
否,9点,II,11,5,112,0.53,两年以上,30,观塘,0.89,3,59333,2,67500,3069,36,2,6,0,0,15,296002,8,10909,93,Y,20,0.75,11094
否,18点,II,1,3,20,0.42,三个月内,22,沙田,0.97,2,32500,1,50000,3034,24,1,7,0,0,6,126832,0,4928,28,Y,7,0.43,5112
否,19点,HH,0,5,99,0.7,两年以上,24,元朗,1.31,2,114500,1,427000,7211,72,1,2,0,1,0,662359,0,16226,56,R,2,0,16571
否,21点,II,4,3,26,0,两年以上,31,离岛,0.8,2,64500,1,50000,3950,18,1,1,1,1,0,166426,30,7047,54,Z,1,2,7231
否,11点,FF,0,1,62,0.27,三个月到半年,31,北区,1.15,1,110000,0,0,0,0,0,0,1,1,0,126496,0,3795,25,P,0,0,4179
否,11点,GG,0,4,14,0.62,三个月到半年,20,油尖旺,0.87,4,16250,0,0,0,0,3,3,4,8,0,56455,0,1694,17,Y,3,0.33,2039
否,16点,GG,0,1,4,0.53,三个月到半年,27,沙田,0.99,1,15000,0,0,0,0,2,2,1,1,0,14859,0,446,3,P,2,0,791
否,18点,CC,2,2,19,0.5,三个月内,24,沙田,0.74,2,34000,2,32500,2069,24,0,0,0,0,0,0,0,0,0,Y,1,1,574
否,19点,II,19,6,116,0.51,两年以上,28,黄大仙,0.95,4,35000,2,40000,2690,21,6,12,0,2,0,221629,0,9369,41,R,21,0.76,9553
否,20点,II,4,9,155,0.57,两年以上,30,观塘,0.97,3,56000,6,25833,2013,21,6,11,0,0,17,276856,11,16949,85,P,17,0.59,17133
否,13点,II,4,4,40,0.6,半年到一年,36,东区,1.04,1,20000,3,41000,1986,46,3,6,0,1,0,155952,0,6580,77,V,6,1,6765
否,23点,GG,2,2,17,0.69,Missing,29,黄大仙,0.23,1,36000,0,0,0,0,0,1,1,1,0,8433,0,253,28,Y,6,0.17,598
否,19点,II,12,7,53,0.57,两年以上,37,屯门,1.01,5,6200,2,157500,5789,38,2,5,0,0,10,157500,25,12515,93,Z,16,0.81,12699
否,17点,II,0,3,54,0.52,两年以上,28,深水埗,0.5,1,100000,2,95000,5287,21,4,5,0,0,0,256933,0,12079,40,Y,4,0.5,12264
否,3点,II,0,2,97,0.61,一年到两年,25,西贡,0.96,1,70000,1,25000,1539,24,2,4,0,0,0,80360,0,3554,24,Y,6,0.33,3738
否,13点,II,5,1,16,0.54,一年到两年,24,北区,0,0,0,1,10000,1066,12,1,1,0,0,0,12792,0,1066,9,Y,2,1,1250
否,17点,GG,0,1,1,0.56,三个月到半年,20,观塘,0.64,1,10000,0,0,0,0,0,0,0,1,0,6435,0,193,1,Y,0,0,538
否,7点,II,8,7,77,0.56,一年到两年,30,南区,0.86,4,41250,3,40000,2024,22,5,7,0,0,0,312659,0,10343,65,V,9,1.22,10527
否,12点,CC,0,5,25,0.51,三个月到半年,36,葵青,0.69,5,5200,0,0,0,0,2,4,17,18,0,17964,0,539,25,Z,3,0.33,0
否,12点,II,14,3,18,0.62,一年到两年,64,屯门,1.07,1,50000,2,26000,2437,14,1,3,0,0,1,118933,24,6478,70,E,18,0.94,6663
否,13点,II,4,4,25,0.51,Missing,28,西贡,0.34,2,15000,2,30000,2051,36,2,7,1,2,0,71498,0,4408,18,Y,10,0.7,4592
否,19点,II,1,7,85,0.27,两年以上,22,观塘,0.76,4,19750,3,23333,1359,32,0,8,0,2,33,129115,0,5873,73,Y,13,0.46,6057
否,23点,II,12,4,54,0.45,两年以上,25,九龙城,0.68,2,15000,2,55000,2513,48,6,10,1,1,0,139402,0,5636,81,Y,26,0.5,5821
否,21点,HH,33,4,119,0.33,两年以上,48,屯门,0.63,3,43333,1,246597,10469,36,4,11,2,2,0,322327,0,12913,55,C,57,0.58,13258
否,8点,HH,5,7,28,0.57,两年以上,26,北区,0.62,5,20800,1,20000,2097,12,0,4,0,1,0,84723,0,4039,18,Y,6,1.5,4384
否,10点,II,8,8,54,0.67,Missing,26,黄大仙,0.82,3,23333,5,23000,1750,25,2,3,0,0,16,177444,3,10478,81,R,16,1,10663
否,13点,II,14,7,85,0.44,两年以上,36,沙田,0.99,5,35800,2,135000,5633,33,5,6,0,1,0,485956,0,16578,79,Z,9,1.44,16762
否,14点,II,1,7,19,0.6,半年到一年,27,沙田,0.86,2,15000,4,21500,2013,23,6,8,0,0,4,106295,0,8829,37,Y,9,0.78,0
否,0点,EE,1,1,41,0.38,两年以上,33,黄大仙,0.99,1,175000,0,0,0,0,1,1,0,0,0,173108,0,5193,35,V,1,1,5629
否,15点,II,2,7,51,0.69,两年以上,25,元朗,0.93,5,28800,1,100000,2984,48,0,1,1,2,7,268552,15,7012,47,Y,0,0,7197
否,17点,II,10,10,99,0.54,两年以上,31,南区,1.01,5,8600,3,114332,4279,28,3,7,0,0,0,388485,0,14144,79,Z,14,0.71,0
否,22点,GG,0,1,7,0.6,半年到一年,19,屯门,0.97,1,11000,0,0,0,0,0,0,0,1,0,10708,0,321,3,Y,0,0,666
否,23点,II,12,6,85,0.62,Missing,26,北区,0.97,2,110000,4,133750,4317,36,1,3,0,0,0,559970,0,23673,79,Y,9,1.44,23857
否,1点,EE,8,5,124,0.2,三个月内,30,东区,0.82,3,46667,2,244700,5768,60,0,0,0,0,0,440153,0,14995,75,V,0,0,15431
否,3点,II,7,7,80,0.62,两年以上,23,北区,1.02,2,22500,5,33982,1978,36,7,16,1,1,0,227371,0,11264,47,Y,38,0.37,11448
否,10点,HH,9,6,109,0.58,Missing,31,油尖旺,0.96,3,52000,3,90000,2912,36,2,5,1,1,1,364581,0,13243,74,Z,17,0.47,13588
否,15点,II,20,8,69,0.52,两年以上,31,九龙城,0.91,2,45000,6,117500,3908,36,2,12,0,0,0,855227,0,25895,60,Z,14,0.93,26079
否,19点,II,11,5,55,0.57,Missing,23,沙田,0.52,3,15000,2,7500,1010,9,4,4,0,1,34,40117,4,2729,23,Y,16,0.88,2913
否,18点,II,5,8,107,0.52,一年到两年,24,观塘,0.59,4,15000,4,47292,2375,33,9,12,0,0,9,218313,9,10565,53,R,22,0.45,0
否,21点,CC,0,2,11,0.59,一年到两年,30,观塘,0.47,2,35000,0,0,0,0,2,2,4,4,0,32624,0,979,2,Y,2,0,1552
否,21点,II,4,5,24,0.53,两年以上,23,葵青,0,1,5000,3,28333,2728,28,2,4,0,0,4,74264,0,8183,20,Y,5,1.2,0
否,22点,HH,5,2,57,0.52,三个月内,22,观塘,1.01,2,17500,0,0,0,0,8,12,0,0,4,35390,28,1062,6,Y,13,0.54,0
否,23点,II,7,3,41,0.35,Missing,35,大埔,1.03,1,15000,2,110000,4023,36,3,3,0,0,0,224273,0,8509,61,Z,14,0.64,8693
否,9点,HH,10,7,84,0.61,Missing,23,北区,0.69,4,55750,3,25000,2081,19,4,5,0,0,0,218608,0,10838,60,Y,29,0.45,11183
否,11点,II,1,4,98,0.56,三个月到半年,26,沙田,1,3,68248,1,75000,3005,36,1,1,1,3,0,263014,1,9128,61,Y,4,0.5,9312
否,15点,FF,2,4,57,0,两年以上,28,葵青,1.03,2,81500,2,138150,3311,54,0,0,0,0,8,285779,0,11666,58,Y,0,0,12050
否,9点,II,1,2,15,0.52,半年到一年,26,油尖旺,0.72,1,30000,1,19730,2103,12,2,3,0,1,0,33175,0,2755,17,Y,11,0.27,2939
否,12点,II,0,2,21,0.54,三个月内,22,深水埗,0.98,2,47500,0,0,0,0,2,3,2,3,0,93306,1,2799,9,Y,3,0.33,2984
否,23点,CC,0,5,70,0.7,两年以上,37,沙田,0.22,4,53750,1,156000,3718,48,0,0,0,0,0,200455,0,5159,56,V,0,0,5732
否,21点,HH,4,3,8,0.63,两年以上,39,观塘,0.27,1,3000,2,201100,4672,39,2,4,0,0,1,118581,0,9368,52,P,5,0.6,9713
否,1点,II,0,1,7,0.45,半年到一年,18,黄大仙,0.84,1,10000,0,0,0,0,2,4,0,0,0,8413,0,252,2,Y,5,0.2,0
否,22点,II,14,8,116,0.53,Missing,52,北区,1.01,4,70500,4,122423,8210,18,6,7,0,0,8,768137,8,41346,103,C,15,1.2,41530
否,16点,GG,8,3,30,0.7,两年以上,65,屯门,0,1,20000,2,31500,3234,15,1,1,2,2,0,25304,0,6467,65,C,3,3.67,6812
否,2点,II,26,9,52,0.68,两年以上,46,葵青,0.82,5,60000,4,56500,3307,20,3,7,1,1,6,599745,0,20616,79,K,26,1.31,0
否,15点,II,14,7,87,0.65,两年以上,38,观塘,0.96,2,10000,5,31000,2113,27,4,8,0,2,8,233355,8,11138,70,Z,15,1.27,0
否,20点,HH,10,2,14,0.55,Missing,30,东区,1.04,1,40000,1,40000,4139,12,3,3,0,0,1,87306,0,5392,23,R,8,1.25,0
否,18点,CC,0,1,5,0.53,一年到两年,23,观塘,0,1,10000,0,0,0,0,1,1,3,3,0,17,0,1,0,R,1,0,574
否,20点,HH,2,5,21,0.52,三个月内,22,西贡,0.49,4,9000,1,20000,998,24,4,8,1,5,48,38578,48,1527,19,Y,7,0.57,1872
否,0点,HH,1,2,6,0.54,两年以上,21,屯门,0.45,2,25000,0,0,0,0,1,1,0,0,0,22643,0,679,5,Y,2,0.5,1024
否,1点,II,6,8,75,0.51,两年以上,24,沙田,0.91,4,25612,4,15750,967,36,5,8,0,1,9,162318,9,6662,63,Y,19,0.63,6847
否,4点,II,15,9,85,0.39,两年以上,34,九龙城,0.31,3,21667,6,101667,4782,36,4,10,0,0,1,666920,6,29290,37,P,40,0.55,26024
否,6点,II,5,4,84,0.64,两年以上,24,沙田,0.94,3,59333,1,100000,6127,24,7,9,0,0,0,313845,4,11131,56,R,11,0.45,11315
